,dataset,fold,ta_name,metric_error,metric_error_val,time_train_s,time_infer_s,method_subtype,n_samples_train_per_fold,n_features
212,MIC,0,PrepTabM,0.4596738517284393,0.4151761829853058,15871.470372200012,57.101656675338745,tuned_ensemble,1133,111
213,qsar-biodeg,2,PrepTabM,0.073943405834,0.0893500660980423,189.6245355606079,5.909628868103027,default,703,41
214,qsar-biodeg,2,PrepTabM,0.0643776824034334,0.0764518933014614,8323.787415981293,4.493305921554565,tuned,703,41
215,qsar-biodeg,2,PrepTabM,0.0657961737106277,0.0695659260064106,8323.787415981293,45.36644196510315,tuned_ensemble,703,41
216,qsar-biodeg,1,PrepTabM,0.0697970466283552,0.0742833342387858,152.54220151901245,5.928480386734009,default,703,41
217,qsar-biodeg,1,PrepTabM,0.0702335054921073,0.0602759819633834,7734.3597638607025,3.145876407623291,tuned,703,41
218,qsar-biodeg,1,PrepTabM,0.0696151887684586,0.0592528204849603,7734.3597638607025,27.180326461791992,tuned_ensemble,703,41
219,qsar-biodeg,0,PrepTabM,0.0740072853175604,0.0629319124172547,230.0034420490265,5.917938470840454,default,703,41
220,qsar-biodeg,0,PrepTabM,0.0705449561798968,0.0630410271331927,8207.749691486359,4.121098279953003,tuned,703,41
221,qsar-biodeg,0,PrepTabM,0.0707252858224835,0.0557212482723503,8207.749691486359,60.822218894958496,tuned_ensemble,703,41
222,Diabetes130US,2,PrepTabM,0.3383072859356593,0.3350932854455584,3388.922651052475,83.38915681838989,default,47679,47
223,Diabetes130US,2,PrepTabM,0.3352426186104906,0.3270219320322661,118576.2888698578,110.68258857727052,tuned,47679,47
224,Diabetes130US,2,PrepTabM,0.334631450007978,0.3265223798563477,118576.2888698578,688.1655566692352,tuned_ensemble,47679,47
225,Diabetes130US,1,PrepTabM,0.3424240103310654,0.3340938473550043,3361.43495631218,83.62197589874268,default,47679,47
226,Diabetes130US,1,PrepTabM,0.3353276318408182,0.3261306720856273,121418.8497481346,125.57209420204164,tuned,47679,47
227,Diabetes130US,1,PrepTabM,0.3359180627260683,0.324121372986741,121418.8497481346,867.3533697128296,tuned_ensemble,47679,47
228,Diabetes130US,0,PrepTabM,0.3242541727104033,0.3420862377490722,3392.074361562729,83.0125105381012,default,47679,47
229,Diabetes130US,0,PrepTabM,0.3185793483839733,0.3357005438016315,121657.0795788765,108.86161756515504,tuned,47679,47
230,Diabetes130US,0,PrepTabM,0.3185608565446292,0.3329269145420003,121657.0795788765,963.2366359233856,tuned_ensemble,47679,47
231,jm1,2,PrepTabM,0.2303206053206052,0.2559098068879377,1098.7404403686523,17.54130721092224,default,7257,21
232,jm1,2,PrepTabM,0.2307772636720004,0.2522481591975868,58991.70198345184,17.038338899612427,tuned,7257,21
233,jm1,2,PrepTabM,0.2318855608329292,0.2461135303053977,58991.70198345184,259.1119022369385,tuned_ensemble,7257,21
234,jm1,1,PrepTabM,0.2493337559127033,0.2473700388872095,1084.0972621440887,18.02177333831787,default,7257,21
235,jm1,1,PrepTabM,0.2490063542695121,0.243133406639301,58767.23235487938,11.133424043655396,tuned,7257,21
236,jm1,1,PrepTabM,0.2485153735153735,0.2377081687478065,58767.23235487938,135.54351139068604,tuned_ensemble,7257,21
237,jm1,0,PrepTabM,0.2335620225097505,0.2485462880199722,1076.2336790561676,18.16720461845398,default,7257,21
238,jm1,0,PrepTabM,0.2346117832110316,0.2438749116380695,59839.19188499451,28.329111099243164,tuned,7257,21
239,jm1,0,PrepTabM,0.2336827182232034,0.2385710658736974,59839.19188499451,190.8278329372406,tuned_ensemble,7257,21
240,wine_quality,2,PrepTabM,0.6070804595947266,0.6249310374259949,475.21919202804565,11.294875383377075,default,4332,12
241,wine_quality,2,PrepTabM,0.6097533702850342,0.6246901750564575,27081.965146303177,9.661030530929564,tuned,4332,12
242,wine_quality,2,PrepTabM,0.6056303977966309,0.6122146844863892,27081.965146303177,79.98020577430725,tuned_ensemble,4332,12
243,wine_quality,1,PrepTabM,0.643032968044281,0.6204624772071838,480.8419380187988,11.472004890441896,default,4332,12
244,wine_quality,1,PrepTabM,0.633705198764801,0.6154260039329529,26806.70606660843,12.301295280456545,tuned,4332,12
245,wine_quality,1,PrepTabM,0.635693371295929,0.606033980846405,26806.70606660843,98.87597250938416,tuned_ensemble,4332,12
246,wine_quality,0,PrepTabM,0.6043232679367065,0.6310504674911499,470.45509028434753,11.28917932510376,default,4332,12
247,wine_quality,0,PrepTabM,0.6043506264686584,0.6265788078308105,10548.320191144943,5.88987922668457,tuned,4332,12
248,wine_quality,0,PrepTabM,0.6008725166320801,0.6197032332420349,10548.320191144943,41.24621295928955,tuned_ensemble,4332,12
249,houses,2,PrepTabM,0.2157026610762613,0.2173741668976984,1862.0499210357664,27.74817991256714,default,13760,8
250,houses,2,PrepTabM,0.2166837231345965,0.2163140439903798,79502.269718647,34.45287537574768,tuned,13760,8
251,houses,2,PrepTabM,0.2156032408524783,0.2136086163501394,79502.269718647,156.40413808822632,tuned_ensemble,13760,8
252,houses,1,PrepTabM,0.2120077159087925,0.2190924619612171,1784.6999187469482,27.87263512611389,default,13760,8
253,houses,1,PrepTabM,0.2120077181596353,0.2190924619612171,87487.77562499046,27.87263512611389,tuned,13760,8
254,houses,1,PrepTabM,0.2124326747413591,0.2160833988176469,87487.77562499046,184.0697476863861,tuned_ensemble,13760,8
255,houses,0,PrepTabM,0.2157157603147741,0.2185916073953231,2002.871262550354,32.10689830780029,default,13760,8
256,houses,0,PrepTabM,0.2157157629534055,0.2185916073953231,81647.60401916504,32.10689830780029,tuned,13760,8
257,houses,0,PrepTabM,0.2156022006468428,0.2153981297575259,81647.60401916504,222.97884440422055,tuned_ensemble,13760,8
258,seismic-bumps,2,PrepTabM,0.2130575194204417,0.2321882042543837,271.81431913375854,7.023487329483032,default,1723,15
259,seismic-bumps,2,PrepTabM,0.2127738500480056,0.2028472489419007,14572.522979259493,4.892971515655518,tuned,1723,15
260,seismic-bumps,2,PrepTabM,0.2132757266300078,0.1988759412961028,14572.522979259493,45.50692915916443,tuned_ensemble,1723,15
261,seismic-bumps,1,PrepTabM,0.2400177462289263,0.2013455017282175,280.609322309494,7.102477550506592,default,1723,15
262,seismic-bumps,1,PrepTabM,0.2303904170363797,0.1976982543368988,15295.387573480606,6.324487686157227,tuned,1723,15
263,seismic-bumps,1,PrepTabM,0.2362688553682342,0.1959373262241994,15295.387573480606,21.121878385543823,tuned_ensemble,1723,15
264,seismic-bumps,0,PrepTabM,0.2026152337365151,0.2677362402855618,338.1500597000122,7.0333428382873535,default,1723,15
265,seismic-bumps,0,PrepTabM,0.2039664378337147,0.2201279308315503,16490.67354631424,3.0537424087524414,tuned,1723,15
266,seismic-bumps,0,PrepTabM,0.1989974937343358,0.2130933851070031,16490.67354631424,38.93444037437439,tuned_ensemble,1723,15
267,QSAR-TID-11,2,PrepTabM,0.7687745713522107,0.8813167338492027,815.1027789115906,6.912275314331055,default,3828,1024
268,QSAR-TID-11,2,PrepTabM,0.7321970409773211,0.7816705827075634,41081.844876527786,5.534006834030151,tuned,3828,1024
269,QSAR-TID-11,2,PrepTabM,0.7292795839636261,0.778748023988894,41081.844876527786,46.73219180107117,tuned_ensemble,3828,1024
270,QSAR-TID-11,1,PrepTabM,0.7681641961363702,0.8649215337976818,783.4069888591766,6.751684188842773,default,3828,1024
271,QSAR-TID-11,1,PrepTabM,0.7226141643968498,0.7856279463797318,39840.11323022842,5.138092994689941,tuned,3828,1024
272,QSAR-TID-11,1,PrepTabM,0.7188097824015703,0.7821446756444008,39840.11323022842,39.25949549674988,tuned_ensemble,3828,1024
273,QSAR-TID-11,0,PrepTabM,0.8691620377470307,0.8055537855759527,559.2662918567657,6.87560510635376,default,3828,1024
274,QSAR-TID-11,0,PrepTabM,0.8286986870611849,0.7299046977725062,43131.74757099152,5.083472967147827,tuned,3828,1024
275,QSAR-TID-11,0,PrepTabM,0.8247143567066659,0.723646275578045,43131.74757099152,65.67797446250916,tuned_ensemble,3828,1024
276,Food_Delivery_Time,2,PrepTabM,7.255383491516113,7.266007423400879,1670.5272290706637,33.14417791366577,default,30301,9
277,Food_Delivery_Time,2,PrepTabM,7.257317066192627,7.249149322509766,104187.79032826424,27.40754628181457,tuned,30301,9
278,Food_Delivery_Time,2,PrepTabM,7.249601364135742,7.238350868225098,104187.79032826424,293.27816820144653,tuned_ensemble,30301,9
279,Food_Delivery_Time,1,PrepTabM,7.238068580627441,7.268571853637695,1650.4565181732178,33.12189531326294,default,30301,9
280,Food_Delivery_Time,1,PrepTabM,7.226744651794434,7.2557549476623535,102950.3811364174,27.05369997024536,tuned,30301,9
281,Food_Delivery_Time,1,PrepTabM,7.227713108062744,7.245159149169922,102950.3811364174,321.11288261413574,tuned_ensemble,30301,9
282,Food_Delivery_Time,0,PrepTabM,7.2533793449401855,7.25788688659668,1664.0967409610748,32.97447490692139,default,30301,9
283,Food_Delivery_Time,0,PrepTabM,7.241814613342285,7.252270221710205,113292.807513237,38.197866439819336,tuned,30301,9
284,Food_Delivery_Time,0,PrepTabM,7.240776062011719,7.236156463623047,113292.807513237,274.4823787212372,tuned_ensemble,30301,9
285,airfoil_self_noise,2,PrepTabM,1.431955262121164,1.4480692313514263,39.27155780792236,0.939988613128662,default,1002,5
286,airfoil_self_noise,2,PrepTabM,1.255076758462813,1.2867430871471857,3995.7751121521,0.6746578216552734,tuned,1002,5
287,airfoil_self_noise,2,PrepTabM,1.3001591178817913,1.2624964362026196,3995.7751121521,4.322122097015381,tuned_ensemble,1002,5
288,airfoil_self_noise,1,PrepTabM,1.381399700098086,1.4327134216916035,39.8744866847992,0.9384210109710692,default,1002,5
289,airfoil_self_noise,1,PrepTabM,1.2548535530582332,1.290877376921785,3685.977328300476,0.7095479965209961,tuned,1002,5
290,airfoil_self_noise,1,PrepTabM,1.25751471667021,1.277032381842409,3685.977328300476,2.1660993099212646,tuned_ensemble,1002,5
291,airfoil_self_noise,0,PrepTabM,1.3126342909637942,1.576688488036755,40.9154577255249,0.9357404708862304,default,1002,5
292,airfoil_self_noise,0,PrepTabM,1.150020914363418,1.437494911564823,3494.743457555771,0.7170746326446533,tuned,1002,5
293,airfoil_self_noise,0,PrepTabM,1.1514908613033192,1.42401186370565,3494.743457555771,6.47213625907898,tuned_ensemble,1002,5
294,SDSS17,2,PrepTabM,0.0674935587734148,0.0682458793676726,3439.1180262565613,112.4333233833313,default,52036,11
295,SDSS17,2,PrepTabM,0.0672031715512275,0.0675122812390327,156835.56756281853,97.40417075157166,tuned,52036,11
296,SDSS17,2,PrepTabM,0.0664967000484466,0.0664213895797729,156835.56756281853,758.9189846515656,tuned_ensemble,52036,11
297,SDSS17,1,PrepTabM,0.0688459343621198,0.0679132803118059,3449.832942008972,112.24037170410156,default,52036,11
298,SDSS17,1,PrepTabM,0.0680654346942901,0.0668523535132408,143244.29880547523,63.70244646072388,tuned,52036,11
299,SDSS17,1,PrepTabM,0.0674726068973541,0.0657533705234527,143244.29880547523,751.604208946228,tuned_ensemble,52036,11
300,Fitness_Club,2,PrepTabM,0.1644053966868441,0.1880051706748866,22.53244090080261,1.2005996704101562,default,1000,6
301,Fitness_Club,2,PrepTabM,0.1644053966868441,0.1880051706748867,1141.5235693454742,1.2005996704101562,tuned,1000,6
302,Fitness_Club,2,PrepTabM,0.1652782785252091,0.1794584049509685,1141.5235693454742,10.584970474243164,tuned_ensemble,1000,6
303,Fitness_Club,1,PrepTabM,0.1802311239302453,0.1879578201722611,35.61801600456238,1.2061882019042969,default,1000,6
304,Fitness_Club,1,PrepTabM,0.1799275128560313,0.1806611077176584,1494.5567812919617,1.060460090637207,tuned,1000,6
305,Fitness_Club,1,PrepTabM,0.1803639537752139,0.1770198540657509,1494.5567812919617,8.533514499664307,tuned_ensemble,1000,6
306,Fitness_Club,0,PrepTabM,0.1942490925589837,0.1795147915520218,31.1550235748291,1.1938228607177734,default,1000,6
307,Fitness_Club,0,PrepTabM,0.1930580762250453,0.1758287633541433,1431.5526518821716,0.4121522903442383,tuned,1000,6
308,Fitness_Club,0,PrepTabM,0.1927745009074409,0.1738932427560295,1431.5526518821716,4.646171569824219,tuned_ensemble,1000,6
309,concrete_compressive_strength,2,PrepTabM,4.175360247881998,4.364635951536893,244.80443048477173,5.364925384521484,default,687,8
310,concrete_compressive_strength,2,PrepTabM,4.060048159040197,4.2230889595570735,12423.43838620186,6.0691869258880615,tuned,687,8
311,concrete_compressive_strength,2,PrepTabM,4.058371782406876,4.202572327093519,12423.43838620186,22.875282287597656,tuned_ensemble,687,8
312,concrete_compressive_strength,1,PrepTabM,4.286970633266398,3.96596987523354,194.8153111934662,5.461679458618164,default,687,8
313,concrete_compressive_strength,1,PrepTabM,4.370309055961179,3.922072843069421,11357.125808238983,3.271231412887573,tuned,687,8
314,concrete_compressive_strength,1,PrepTabM,4.367197224772617,3.8381253937440856,11357.125808238983,36.3861403465271,tuned_ensemble,687,8
315,concrete_compressive_strength,0,PrepTabM,4.016811673674516,4.350480856472054,236.34977841377255,5.506232023239136,default,687,8
316,concrete_compressive_strength,0,PrepTabM,3.972779084607657,4.229708959922881,14687.65174627304,5.592600584030151,tuned,687,8
317,concrete_compressive_strength,0,PrepTabM,3.930934470872285,4.189477001622183,14687.65174627304,26.21796822547913,tuned_ensemble,687,8
318,taiwanese_bankruptcy_prediction,2,PrepTabM,0.063075353661984,0.109288605230386,743.9021048545837,13.519628286361694,default,4546,94
319,taiwanese_bankruptcy_prediction,2,PrepTabM,0.0579378833130538,0.0511612702366126,37946.96867799759,9.61201548576355,tuned,4546,94
320,taiwanese_bankruptcy_prediction,2,PrepTabM,0.0588412423337388,0.0442932752179328,37946.96867799759,124.64219117164612,tuned_ensemble,4546,94
321,taiwanese_bankruptcy_prediction,1,PrepTabM,0.0606039850560398,0.0726371021243232,818.110401391983,13.71606159210205,default,4546,94
322,taiwanese_bankruptcy_prediction,1,PrepTabM,0.0606600249066002,0.0467360392668092,39027.81258296967,9.91405463218689,tuned,4546,94
323,taiwanese_bankruptcy_prediction,1,PrepTabM,0.0611457036114569,0.0442872761743934,39027.81258296967,65.34158372879028,tuned_ensemble,4546,94
324,APSFailure,2,PrepTabM,0.0098745254657568,0.0084880016220688,3437.3956813812256,91.36472463607788,default,50667,170
325,APSFailure,2,PrepTabM,0.0098342366856114,0.0078262632683592,47612.06239128113,78.7967267036438,tuned,50667,170
326,APSFailure,2,PrepTabM,0.0093933422571371,0.0070230432423842,47612.06239128113,679.1064183712006,tuned_ensemble,50667,170
327,bank-marketing,2,PrepTabM,0.2336140962916792,0.2380022098260643,885.0342252254486,17.986526489257812,default,30141,13
328,bank-marketing,2,PrepTabM,0.231482319384528,0.2259988466025017,67340.18776702881,31.04780578613281,tuned,30141,13
329,bank-marketing,2,PrepTabM,0.2287284900440707,0.220975168600735,67340.18776702881,261.9251718521118,tuned_ensemble,30141,13
330,bank-marketing,1,PrepTabM,0.23323581799522,0.2349138239229602,875.2098679542542,18.04643201828003,default,30141,13
331,bank-marketing,1,PrepTabM,0.2287099267224066,0.2260939560756311,67504.73214554787,22.56307077407837,tuned,30141,13
332,bank-marketing,1,PrepTabM,0.2252991135086804,0.2226159948229246,67504.73214554787,191.68235874176025,tuned_ensemble,30141,13
333,bank-marketing,0,PrepTabM,0.2212926056955748,0.2538426022563025,883.817533493042,17.835546493530273,default,30141,13
334,bank-marketing,0,PrepTabM,0.2192093863763726,0.232617223540031,68512.8768131733,22.79506754875183,tuned,30141,13
335,bank-marketing,0,PrepTabM,0.2151602011490578,0.2278320212055792,68512.8768131733,145.00703072547913,tuned_ensemble,30141,13
336,in_vehicle_coupon_recommendation,2,PrepTabM,0.1671714010454967,0.1739008718159772,99.1180567741394,3.516373634338379,default,8456,24
337,in_vehicle_coupon_recommendation,2,PrepTabM,0.1699984608280744,0.1634882570253722,19106.12081623077,7.670197248458862,tuned,8456,24
338,in_vehicle_coupon_recommendation,2,PrepTabM,0.1625781699815869,0.1533604648332172,19106.12081623077,81.97004270553589,tuned_ensemble,8456,24
339,in_vehicle_coupon_recommendation,1,PrepTabM,0.1635811400133394,0.1781474707200259,102.79065036773682,3.3807177543640137,default,8456,24
340,in_vehicle_coupon_recommendation,1,PrepTabM,0.1680953602517401,0.1689222913761406,18262.74624943733,7.71221923828125,tuned,8456,24
341,in_vehicle_coupon_recommendation,1,PrepTabM,0.1610489171640472,0.1563768421896381,18262.74624943733,60.5066556930542,tuned_ensemble,8456,24
342,in_vehicle_coupon_recommendation,0,PrepTabM,0.146834497329013,0.1902355503109697,133.9586865901947,3.356194019317627,default,8456,24
343,in_vehicle_coupon_recommendation,0,PrepTabM,0.1557902399509589,0.1753387033331622,21077.1751806736,7.758826494216919,tuned,8456,24
344,in_vehicle_coupon_recommendation,0,PrepTabM,0.1443428760910179,0.1627112228435916,21077.1751806736,107.96966242790222,tuned_ensemble,8456,24
345,diabetes,2,PrepTabM,0.1505752539864092,0.1735702182629557,98.07653045654295,5.255993843078613,default,512,8
346,diabetes,2,PrepTabM,0.1552176545784834,0.1709195228748301,5887.311555624008,5.570156812667847,tuned,512,8
347,diabetes,2,PrepTabM,0.1511807844984188,0.1623467042461456,5887.311555624008,19.35282325744629,tuned_ensemble,512,8
348,diabetes,1,PrepTabM,0.1584471506425351,0.164158571979801,104.48638439178468,5.183165550231934,default,512,8
349,diabetes,1,PrepTabM,0.1622148960505954,0.1618266311003741,5374.455005645752,6.032498598098755,tuned,512,8
350,diabetes,1,PrepTabM,0.1586489941465384,0.1532202593655107,5374.455005645752,34.099183797836304,tuned_ensemble,512,8
351,diabetes,0,PrepTabM,0.1686077643908969,0.1711801116867388,100.53096556663512,6.263274192810059,default,512,8
352,diabetes,0,PrepTabM,0.1685408299866131,0.166689093722667,5826.783019304276,3.6335296630859375,tuned,512,8
353,diabetes,0,PrepTabM,0.1682730923694779,0.1568492229025095,5826.783019304276,48.823678731918335,tuned_ensemble,512,8
354,students_dropout_and_academic_success,2,PrepTabM,0.5527422779574861,0.5801864167301927,440.42382526397705,10.578948259353638,default,2950,36
355,students_dropout_and_academic_success,2,PrepTabM,0.5466204881668091,0.5581651926040649,25975.39015340805,10.464494705200195,tuned,2950,36
356,students_dropout_and_academic_success,2,PrepTabM,0.5412814617156982,0.5517489314079285,25975.39015340805,94.69523191452026,tuned_ensemble,2950,36
357,students_dropout_and_academic_success,1,PrepTabM,0.5695578006561376,0.5673423337620677,449.296040058136,10.655904054641724,default,2950,36
358,students_dropout_and_academic_success,1,PrepTabM,0.5576019287109375,0.5526697635650635,26521.33525037765,14.05278778076172,tuned,2950,36
359,students_dropout_and_academic_success,1,PrepTabM,0.5539157390594482,0.5451213717460632,26521.33525037765,84.31648254394531,tuned_ensemble,2950,36
360,students_dropout_and_academic_success,0,PrepTabM,0.5777802899044544,0.5593627988598732,429.6887958049774,10.82121753692627,default,2950,36
361,students_dropout_and_academic_success,0,PrepTabM,0.5736937522888184,0.5447480082511902,26640.930368423466,11.618254899978638,tuned,2950,36
